Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
SE1 7JA,Yes,51.502774,-0.118649,530677,179882,TQ306798,Bishop's,"Lambeth, unparished area",01/09/2002,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7JD,No,51.499084,-0.113369,531054,179481,TQ310794,Bishop's,"Lambeth, unparished area",01/12/2000,01/07/2013,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7JF,Yes,51.495545,-0.116426,530852,179082,TQ308790,Bishop's,"Lambeth, unparished area",01/04/1987,,9,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7JG,Yes,51.497383,-0.111062,531219,179296,TQ312792,Bishop's,"Lambeth, unparished area",01/01/1980,,8,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7JH,No,51.495073,-0.116733,530832,179029,TQ308790,Bishop's,"Lambeth, unparished area",01/01/1980,01/04/2018,7,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003015,Lambeth 002A
SE1 7JJ,Yes,51.494993,-0.116808,530827,179020,TQ308790,Bishop's,"Lambeth, unparished area",01/01/1980,,7,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003015,Lambeth 002A
SE1 7JL,Yes,51.49473,-0.118346,530721,178988,TQ307789,Bishop's,"Lambeth, unparished area",01/01/1980,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7JN,No,51.494519,-0.119191,530663,178963,TQ306789,Bishop's,"Lambeth, unparished area",01/01/1980,01/12/2015,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7JP,Yes,51.494731,-0.118321,530723,178988,TQ307789,Bishop's,"Lambeth, unparished area",01/02/1984,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7JQ,Yes,51.498208,-0.110899,531228,179388,TQ312793,Bishop's,"Lambeth, unparished area",01/01/1980,,8,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7JR,Yes,51.493119,-0.11994,530615,178806,TQ306788,Prince's,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003112,Lambeth 002E
SE1 7JS,Yes,51.493093,-0.120463,530579,178802,TQ305788,Prince's,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003112,Lambeth 002E
SE1 7JT,Yes,51.495309,-0.120127,530596,179049,TQ305790,Bishop's,"Lambeth, unparished area",01/01/1980,,7,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7JU,Yes,51.495434,-0.120176,530592,179063,TQ305790,Bishop's,"Lambeth, unparished area",01/01/1980,,6,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7JW,Yes,51.495545,-0.116426,530852,179082,TQ308790,Bishop's,"Lambeth, unparished area",01/01/1980,,9,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7JX,Yes,51.495225,-0.118931,530679,179042,TQ306790,Bishop's,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7JY,Yes,51.495468,-0.11662,530839,179073,TQ308790,Bishop's,"Lambeth, unparished area",01/01/1980,,8,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7JZ,No,51.494843,-0.118644,530700,179000,TQ307789,Bishop's,"Lambeth, unparished area",01/08/1993,01/12/1994,13,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003013,Lambeth 036A
SE1 7LB,Yes,51.495049,-0.120195,530592,179020,TQ305790,Bishop's,"Lambeth, unparished area",01/08/1993,,7,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7LD,Yes,51.496085,-0.115226,530934,179144,TQ309791,Bishop's,"Lambeth, unparished area",01/01/1980,,8,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7LE,Yes,51.496294,-0.116035,530877,179166,TQ308791,Bishop's,"Lambeth, unparished area",01/01/1980,,8,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7LF,Yes,51.49692,-0.11585,530888,179236,TQ308792,Bishop's,"Lambeth, unparished area",01/01/1980,,7,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7LG,Yes,51.498487,-0.116535,530836,179409,TQ308794,Bishop's,"Lambeth, unparished area",01/01/1980,,8,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7LH,Yes,51.499296,-0.114297,530989,179503,TQ309795,Bishop's,"Lambeth, unparished area",01/01/1980,,8,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7LJ,No,51.503826,-0.114686,530949,180006,TQ309800,Bishop's,"Lambeth, unparished area",01/07/2002,01/05/2011,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7LL,Yes,51.498694,-0.116415,530844,179432,TQ308794,Bishop's,"Lambeth, unparished area",01/01/1980,,9,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7LN,Yes,51.498801,-0.115384,530915,179446,TQ309794,Bishop's,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7LP,Yes,51.494125,-0.117637,530772,178922,TQ307789,Bishop's,"Lambeth, unparished area",01/06/1996,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7LQ,Yes,51.495545,-0.116426,530852,179082,TQ308790,Bishop's,"Lambeth, unparished area",01/01/1980,,9,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7LR,Yes,51.495639,-0.116051,530878,179093,TQ308790,Bishop's,"Lambeth, unparished area",01/09/2020,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7LS,Yes,51.494494,-0.118731,530695,178961,TQ306789,Bishop's,"Lambeth, unparished area",01/07/1995,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7LT,No,51.503146,-0.113259,531050,179933,TQ310799,Bishop's,"Lambeth, unparished area",01/12/1994,01/08/2011,16,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7LU,No,51.503146,-0.113259,531050,179933,TQ310799,Bishop's,"Lambeth, unparished area",01/01/1980,01/01/2013,16,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7LW,Yes,51.498801,-0.115384,530915,179446,TQ309794,Bishop's,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7LX,Yes,51.495639,-0.116051,530878,179093,TQ308790,Bishop's,"Lambeth, unparished area",01/09/2020,,17,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7LY,Yes,51.503146,-0.113259,531050,179933,TQ310799,Bishop's,"Lambeth, unparished area",01/01/1980,,17,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7LZ,No,51.504232,-0.115909,530863,180049,TQ308800,Bishop's,"Lambeth, unparished area",01/01/1980,01/09/2013,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7NA,Yes,51.504232,-0.115909,530863,180049,TQ308800,Bishop's,"Lambeth, unparished area",01/07/2013,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7ND,Yes,51.503492,-0.11564,530884,179967,TQ308799,Bishop's,"Lambeth, unparished area",01/01/1980,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7NG,No,51.502885,-0.115431,530900,179900,TQ309799,Bishop's,"Lambeth, unparished area",01/01/1980,01/05/1994,15,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01032582,Lambeth 036E
SE1 7NH,No,51.498648,-0.11369,531033,179432,TQ310794,Bishop's,"Lambeth, unparished area",01/05/1994,01/07/2000,11,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003013,Lambeth 036A
SE1 7NJ,Yes,51.502989,-0.115632,530886,179911,TQ308799,Bishop's,"Lambeth, unparished area",01/01/1980,,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7NL,No,51.501986,-0.115468,530900,179800,TQ309797,Bishop's,"Lambeth, unparished area",01/09/1991,01/12/1992,13,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01032582,Lambeth 036E
SE1 7NN,Yes,51.501779,-0.115913,530870,179776,TQ308797,Bishop's,"Lambeth, unparished area",01/01/1980,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7NP,No,51.502908,-0.116871,530800,179900,TQ308799,Bishop's,"Lambeth, unparished area",01/07/1986,01/05/1994,11,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01032582,Lambeth 036E
SE1 7NQ,Yes,51.50318,-0.115347,530905,179933,TQ309799,Bishop's,"Lambeth, unparished area",01/06/2000,,16,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7NR,No,51.502125,-0.116284,530843,179814,TQ308798,Bishop's,"Lambeth, unparished area",01/09/1991,01/09/2004,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7NS,No,51.503146,-0.113259,531050,179933,TQ310799,Bishop's,"Lambeth, unparished area",01/12/2007,01/01/2008,16,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7NT,Yes,51.500077,-0.113602,531035,179591,TQ310795,Bishop's,"Lambeth, unparished area",01/08/2004,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7NU,No,51.502125,-0.116284,530843,179814,TQ308798,Bishop's,"Lambeth, unparished area",01/12/2000,01/02/2009,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7NW,No,51.503655,-0.115774,530874,179985,TQ308799,Bishop's,"Lambeth, unparished area",01/01/1980,01/04/2013,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7NX,Yes,51.503932,-0.114596,530955,180018,TQ309800,Bishop's,"Lambeth, unparished area",01/06/2000,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7NY,No,51.501778,-0.116514,530828,179775,TQ308797,Bishop's,"Lambeth, unparished area",01/09/2003,01/08/2010,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7NZ,Yes,51.501913,-0.116509,530828,179790,TQ308797,Bishop's,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7PA,No,51.501588,-0.117588,530754,179752,TQ307797,Bishop's,"Lambeth, unparished area",01/01/1980,01/12/1997,14,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003013,Lambeth 036A
SE1 7PB,Yes,51.502715,-0.119303,530632,179874,TQ306798,Bishop's,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7PD,Yes,51.500961,-0.117632,530753,179682,TQ307796,Bishop's,"Lambeth, unparished area",01/01/1980,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7PE,Yes,51.50353,-0.11633,530836,179970,TQ308799,Bishop's,"Lambeth, unparished area",01/05/2019,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7PF,No,51.502032,-0.118348,530700,179800,TQ307797,Bishop's,"Lambeth, unparished area",01/01/1980,01/06/1996,14,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003013,Lambeth 036A
SE1 7PG,No,51.503655,-0.115774,530874,179985,TQ308799,Bishop's,"Lambeth, unparished area",01/01/1980,01/04/2013,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7PH,No,51.503286,-0.115227,530913,179945,TQ309799,Bishop's,"Lambeth, unparished area",01/01/1980,01/12/1997,16,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01032582,Lambeth 036E
SE1 7PJ,Yes,51.502591,-0.116755,530809,179865,TQ308798,Bishop's,"Lambeth, unparished area",01/06/1996,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7PN,Yes,51.502591,-0.116755,530809,179865,TQ308798,Bishop's,"Lambeth, unparished area",01/06/1996,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7PQ,No,51.503655,-0.115774,530874,179985,TQ308799,Bishop's,"Lambeth, unparished area",01/01/1980,01/10/2000,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01032582,Lambeth 036E
SE1 7PT,Yes,51.496823,-0.110898,531232,179234,TQ312792,Bishop's,"Lambeth, unparished area",01/01/1980,,9,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7PU,No,51.499084,-0.113369,531054,179481,TQ310794,Bishop's,"Lambeth, unparished area",01/04/1987,01/06/2000,12,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003013,Lambeth 036A
SE1 7PX,No,51.496525,-0.111372,531200,179200,TQ311792,Bishop's,"Lambeth, unparished area",01/08/1993,01/07/1995,10,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003014,Lambeth 036B
SE1 7PY,Yes,51.502631,-0.116969,530794,179869,TQ307798,Bishop's,"Lambeth, unparished area",01/06/1996,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003013,Lambeth 036A
SE1 7PZ,Yes,51.496893,-0.111342,531201,179241,TQ312792,Bishop's,"Lambeth, unparished area",01/01/1980,,9,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7QA,Yes,51.49758,-0.111573,531183,179317,TQ311793,Bishop's,"Lambeth, unparished area",01/01/1980,,9,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7QP,Yes,51.498179,-0.111937,531156,179383,TQ311793,Bishop's,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
SE1 7QR,No,51.497934,-0.111803,531166,179356,TQ311793,Bishop's,"Lambeth, unparished area",01/01/1995,01/12/1998,9,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003014,Lambeth 036B
